structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
fiber tracts,0.077,0.07200000000000001,0.14900000000000002
"Visceral area, layer 4",0.01,0.015,0.025
"Anterior cingulate area, dorsal part, layer 5",0.07,0.07100000000000001,0.14100000000000001
olfactory nerve layer of main olfactory bulb,0.20800000000000002,0.188,0.396
Posterior complex of the thalamus,0.059000000000000004,0.069,0.128
"Secondary motor area, layer 6a",0.125,0.128,0.253
"Globus pallidus, external segment",0.08,0.08600000000000001,0.166
"Ventral auditory area, layer 5",0.042,0.028,0.07
Paramedian lobule,0.256,0.26,0.516
"Primary somatosensory area, upper limb, layer 6b",0.006,0.004,0.01
Posterior limiting nucleus of the thalamus,0.009000000000000001,0.009000000000000001,0.018000000000000002
"Primary somatosensory area, lower limb, layer 1",0.017,0.017,0.034
"Globus pallidus, internal segment",0.025,0.02,0.045
Copula pyramidis,0.124,0.132,0.256
"Supplemental somatosensory area, layer 4",0.057,0.065,0.122
Postsubiculum,0.054,0.053,0.107
"Primary somatosensory area, barrel field, layer 6a",0.068,0.059000000000000004,0.127
Gracile nucleus,0.004,0.007,0.011
Paraflocculus,0.307,0.292,0.599
crossed tectospinal pathway,0.021,0.017,0.038000000000000006
Ectorhinal area/Layer 6b,0.004,0.001,0.005
"Anteromedial visual area, layer 6a",0.013000000000000001,0.0,0.013000000000000001
"Primary somatosensory area, barrel field, layer 4",0.064,0.07,0.134
Gigantocellular reticular nucleus,0.135,0.134,0.269
Flocculus,0.063,0.073,0.136
Pedunculopontine nucleus,0.044,0.047,0.091
"Infralimbic area, layer 6a",0.014,0.008,0.022
Crus 1,0.3,0.28700000000000003,0.587
"Visceral area, layer 5",0.033,0.039,0.07200000000000001
Posterior pretectal nucleus,0.006,0.006,0.012
"Primary somatosensory area, barrel field, layer 6b",0.004,0.007,0.011
Crus 2,0.266,0.269,0.535
"Anteromedial visual area, layer 2/3",0.015,0.012,0.027
Parapyramidal nucleus,0.007,0.004,0.011
"Primary somatosensory area, barrel field, layer 5",0.065,0.065,0.13
"Medial geniculate complex, dorsal part",0.01,0.011,0.020999999999999998
"Anterolateral visual area, layer 1",0.005,0.008,0.013000000000000001
Perireunensis nucleus,0.004,0.009000000000000001,0.013000000000000001
"Medial geniculate complex, ventral part",0.009000000000000001,0.013000000000000001,0.022000000000000002
Presubiculum,0.045,0.05,0.095
"Secondary motor area, layer 6b",0.004,0.004,0.008
"Primary somatosensory area, trunk, layer 4",0.008,0.008,0.016
"Medial geniculate complex, medial part",0.012,0.016,0.028
Hippocampal formation,0.022,0.023,0.045
"Supplemental somatosensory area, layer 5",0.111,0.11800000000000001,0.229
Lobules IV-V,0.323,0.381,0.704
external medullary lamina of the thalamus,0.007,0.011,0.018
"Pontine reticular nucleus, caudal part",0.109,0.117,0.226
"Primary somatosensory area, lower limb, layer 4",0.015,0.014,0.028999999999999998
"Anteromedial nucleus, dorsal part",0.012,0.014,0.026000000000000002
Hypothalamus,0.151,0.14300000000000002,0.29400000000000004
"Medullary reticular nucleus, dorsal part",0.051000000000000004,0.056,0.10700000000000001
"Agranular insular area, dorsal part, layer 5",0.079,0.08,0.159
"Primary somatosensory area, mouth, layer 6a",0.089,0.093,0.182
"Anteromedial nucleus, ventral part",0.012,0.008,0.02
Intercalated amygdalar nucleus,0.005,0.01,0.015
"Visceral area, layer 2/3",0.026000000000000002,0.03,0.056
"Medullary reticular nucleus, ventral part",0.048,0.053,0.101
genu of corpus callosum,0.04,0.037,0.077
Parastrial nucleus,0.005,0.004,0.009000000000000001
"Primary somatosensory area, trunk, layer 5",0.019,0.018000000000000002,0.037000000000000005
Interanterodorsal nucleus of the thalamus,0.005,0.006,0.011
"Anterolateral visual area, layer 4",0.005,0.005,0.01
genu of the facial nerve,0.001,0.003,0.004
Interanteromedial nucleus of the thalamus,0.005,0.005,0.01
"Entorhinal area, lateral part, layer 1",0.045,0.051000000000000004,0.096
inferior cerebellar peduncle,0.033,0.034,0.067
"Orbital area, ventrolateral part, layer 5",0.036000000000000004,0.034,0.07
"Tuberomammillary nucleus, dorsal part",0.001,0.001,0.002
"Temporal association areas, layer 2/3",0.034,0.036000000000000004,0.07
"Primary somatosensory area, lower limb, layer 5",0.028,0.026000000000000002,0.054000000000000006
"Nucleus of the lateral olfactory tract, layer 3",0.004,0.001,0.005
Median eminence,0.006,0.003,0.009000000000000001
"Dentate gyrus, molecular layer",0.228,0.234,0.462
"Dentate gyrus, polymorph layer",0.022,0.037,0.059
"Primary somatosensory area, unassigned, layer 1",0.01,0.006,0.016
"Primary somatosensory area, unassigned, layer 2/3",0.019,0.018000000000000002,0.037000000000000005
"Primary somatosensory area, unassigned, layer 4",0.012,0.012,0.024
"Primary somatosensory area, unassigned, layer 5",0.015,0.013000000000000001,0.028
"Primary somatosensory area, unassigned, layer 6a",0.015,0.017,0.032
"Primary somatosensory area, unassigned, layer 6b",0.004,0.003,0.007
"Anterior area, layer 1",0.016,0.011,0.027
"Anterior area, layer 2/3",0.021,0.023,0.044
"Anterior area, layer 4",0.007,0.01,0.017
"Anterior area, layer 5",0.018000000000000002,0.019,0.037000000000000005
"Anterior area, layer 6a",0.012,0.008,0.02
"Anterior area, layer 6b",0.001,0.005,0.006
"Laterointermediate area, layer 1",0.004,0.002,0.006
"Laterointermediate area, layer 2/3",0.007,0.004,0.011
"Laterointermediate area, layer 4",0.004,0.004,0.008
"Laterointermediate area, layer 5",0.008,0.008,0.016
"Laterointermediate area, layer 6a",0.002,0.004,0.006
"Laterointermediate area, layer 6b",0.002,0.0,0.002
"Rostrolateral area, layer 1",0.008,0.01,0.018000000000000002
"Rostrolateral area, layer 2/3",0.016,0.015,0.031
"Rostrolateral area, layer 4",0.009000000000000001,0.009000000000000001,0.018000000000000002
"Rostrolateral area, layer 5",0.011,0.011,0.022
"Rostrolateral area, layer 6a",0.008,0.011,0.019
"Rostrolateral area, layer 6b",0.003,0.0,0.003
"Postrhinal area, layer 1",0.011,0.017,0.028
"Postrhinal area, layer 2/3",0.019,0.014,0.033
"Postrhinal area, layer 4",0.003,0.003,0.006
"Postrhinal area, layer 5",0.019,0.022,0.040999999999999995
"Postrhinal area, layer 6a",0.011,0.008,0.019
"Postrhinal area, layer 6b",0.002,0.001,0.003
Prosubiculum,0.055,0.066,0.121
Area prostriata,0.016,0.014,0.03
supra-callosal cerebral white matter,0.046,0.057,0.10300000000000001
"corpus callosum, body",0.156,0.162,0.318
optic radiation,0.10400000000000001,0.10400000000000001,0.20800000000000002
auditory radiation,0.022,0.024,0.046
commissural branch of stria terminalis,0.002,0.001,0.003
"Dorsal part of the lateral geniculate complex, shell",0.011,0.01,0.020999999999999998
"Dorsal part of the lateral geniculate complex, core",0.021,0.025,0.046
"Dorsal part of the lateral geniculate complex, ipsilateral zone",0.006,0.006,0.012
"Frontal pole, layer 5",0.02,0.019,0.039
"Frontal pole, layer 6a",0.005,0.004,0.009000000000000001
"Orbital area, medial part, layer 6b",0.001,0.0,0.001
Retroparafascicular nucleus,0.004,0.003,0.007
Medial accesory oculomotor nucleus,0.002,0.002,0.004
Peritrigeminal zone,0.013000000000000001,0.016,0.029
Accessory trigeminal nucleus,0.001,0.0,0.001
Parvicellular motor 5 nucleus,0.005,0.004,0.009000000000000001
Intertrigeminal nucleus,0.001,0.002,0.003
Ethmoid nucleus of the thalamus,0.015,0.009000000000000001,0.024
Xiphoid thalamic nucleus,0.002,0.003,0.005
Posterior intralaminar thalamic nucleus,0.009000000000000001,0.01,0.019000000000000003
Posterior triangular thalamic nucleus,0.014,0.019,0.033
Intermediate geniculate nucleus,0.001,0.0,0.001
Ventromedial preoptic nucleus,0.003,0.004,0.007
Perifornical nucleus,0.006,0.01,0.016
Hippocampo-amygdalar transition area,0.017,0.02,0.037000000000000005
Paratrigeminal nucleus,0.006,0.005,0.011
Vestibulocerebellar nucleus,0.005,0.002,0.007
Posterodorsal tegmental nucleus,0.004,0.003,0.007
"Medial mammillary nucleus, lateral part",0.011,0.01,0.020999999999999998
"Medial mammillary nucleus, medial part",0.005,0.006,0.011
"Medial mammillary nucleus, posterior part",0.001,0.001,0.002
"Medial mammillary nucleus, dorsal part",0.005,0.006,0.011
Paratrochlear nucleus,0.002,0.0,0.002
"Interpeduncular nucleus, rostral",0.003,0.003,0.006
"Interpeduncular nucleus, caudal",0.003,0.003,0.006
"Interpeduncular nucleus, apical",0.002,0.002,0.004
"Interpeduncular nucleus, lateral",0.002,0.003,0.005
"Interpeduncular nucleus, intermediate",0.001,0.001,0.002
"Interpeduncular nucleus, dorsomedial",0.001,0.001,0.002
"Interpeduncular nucleus, dorsolateral",0.003,0.003,0.006
"Interpeduncular nucleus, rostrolateral",0.001,0.001,0.002
Supraoculomotor periaqueductal gray,0.002,0.003,0.005
