structure_name,left_volume_mm3,right_volume_mm3,total_volume_mm3
fiber tracts,0.085,0.053,0.138
"Visceral area, layer 4",0.011,0.011,0.022
"Anterior cingulate area, dorsal part, layer 5",0.063,0.07100000000000001,0.134
olfactory nerve layer of main olfactory bulb,0.223,0.20400000000000001,0.42700000000000005
Posterior complex of the thalamus,0.06,0.067,0.127
"Secondary motor area, layer 6a",0.12,0.11900000000000001,0.239
"Globus pallidus, external segment",0.077,0.08700000000000001,0.164
"Ventral auditory area, layer 5",0.04,0.029,0.069
Paramedian lobule,0.252,0.254,0.506
"Primary somatosensory area, upper limb, layer 6b",0.006,0.005,0.011
Posterior limiting nucleus of the thalamus,0.012,0.009000000000000001,0.021
"Primary somatosensory area, lower limb, layer 1",0.014,0.016,0.03
"Globus pallidus, internal segment",0.021,0.019,0.04
Copula pyramidis,0.128,0.127,0.255
"Supplemental somatosensory area, layer 4",0.054,0.06,0.11399999999999999
Postsubiculum,0.055,0.053,0.108
"Primary somatosensory area, barrel field, layer 6a",0.065,0.064,0.129
Gracile nucleus,0.006,0.008,0.014
Paraflocculus,0.301,0.296,0.597
crossed tectospinal pathway,0.017,0.015,0.032
Peripeduncular nucleus,0.003,0.004,0.007
Ectorhinal area/Layer 6b,0.004,0.002,0.006
"Anteromedial visual area, layer 6a",0.013000000000000001,0.0,0.013000000000000001
"Primary somatosensory area, barrel field, layer 4",0.066,0.064,0.13
Gigantocellular reticular nucleus,0.14100000000000001,0.14200000000000002,0.28300000000000003
Flocculus,0.063,0.075,0.138
Pedunculopontine nucleus,0.049,0.046,0.095
"Infralimbic area, layer 6a",0.013000000000000001,0.012,0.025
Crus 1,0.291,0.28700000000000003,0.5780000000000001
"Visceral area, layer 5",0.037,0.045,0.08199999999999999
Posterior pretectal nucleus,0.007,0.008,0.015
"Primary somatosensory area, barrel field, layer 6b",0.007,0.007,0.014
Crus 2,0.269,0.27,0.539
"Anteromedial visual area, layer 2/3",0.013000000000000001,0.014,0.027000000000000003
Parapyramidal nucleus,0.007,0.004,0.011
"Primary somatosensory area, barrel field, layer 5",0.06,0.058,0.118
"Medial geniculate complex, dorsal part",0.01,0.009000000000000001,0.019000000000000003
"Anterolateral visual area, layer 1",0.005,0.005,0.01
Perireunensis nucleus,0.005,0.008,0.013000000000000001
"Medial geniculate complex, ventral part",0.01,0.013000000000000001,0.023
"Infralimbic area, layer 6b",0.001,0.0,0.001
Presubiculum,0.049,0.048,0.097
"Secondary motor area, layer 6b",0.003,0.007,0.01
"Primary somatosensory area, trunk, layer 4",0.006,0.009000000000000001,0.015000000000000001
"Medial geniculate complex, medial part",0.014,0.015,0.028999999999999998
Hippocampal formation,0.02,0.025,0.045
"Supplemental somatosensory area, layer 5",0.107,0.122,0.22899999999999998
Lobules IV-V,0.328,0.373,0.7010000000000001
external medullary lamina of the thalamus,0.009000000000000001,0.008,0.017
"Pontine reticular nucleus, caudal part",0.108,0.11800000000000001,0.226
"Primary somatosensory area, lower limb, layer 4",0.017,0.018000000000000002,0.035
"Anteromedial nucleus, dorsal part",0.01,0.013000000000000001,0.023
Hypothalamus,0.137,0.147,0.28400000000000003
"Medullary reticular nucleus, dorsal part",0.047,0.056,0.10300000000000001
"Agranular insular area, dorsal part, layer 5",0.081,0.079,0.16
"Primary somatosensory area, mouth, layer 6a",0.089,0.08700000000000001,0.176
"Anteromedial nucleus, ventral part",0.008,0.008,0.016
Intercalated amygdalar nucleus,0.007,0.008,0.015
"Visceral area, layer 2/3",0.027,0.031,0.057999999999999996
"Medullary reticular nucleus, ventral part",0.048,0.054,0.10200000000000001
genu of corpus callosum,0.039,0.045,0.08399999999999999
Parastrial nucleus,0.005,0.004,0.009000000000000001
"Primary somatosensory area, trunk, layer 5",0.015,0.016,0.031
Interanterodorsal nucleus of the thalamus,0.007,0.005,0.012
"Anterolateral visual area, layer 4",0.006,0.005,0.011
genu of the facial nerve,0.001,0.002,0.003
Interanteromedial nucleus of the thalamus,0.003,0.003,0.006
"Entorhinal area, lateral part, layer 1",0.045,0.049,0.094
inferior cerebellar peduncle,0.039,0.038,0.077
"Orbital area, ventrolateral part, layer 5",0.037,0.033,0.07
"Tuberomammillary nucleus, dorsal part",0.002,0.002,0.004
"Temporal association areas, layer 2/3",0.035,0.037,0.07200000000000001
"Primary somatosensory area, lower limb, layer 5",0.027,0.026000000000000002,0.053000000000000005
"Nucleus of the lateral olfactory tract, layer 3",0.003,0.004,0.007
Median eminence,0.009000000000000001,0.007,0.016
"Dentate gyrus, molecular layer",0.214,0.231,0.445
"Dentate gyrus, polymorph layer",0.023,0.038,0.061
"Primary somatosensory area, unassigned, layer 1",0.01,0.006,0.016
"Primary somatosensory area, unassigned, layer 2/3",0.021,0.021,0.042
"Primary somatosensory area, unassigned, layer 4",0.009000000000000001,0.011,0.02
"Primary somatosensory area, unassigned, layer 5",0.012,0.017,0.029
"Primary somatosensory area, unassigned, layer 6a",0.017,0.018000000000000002,0.035
"Primary somatosensory area, unassigned, layer 6b",0.003,0.003,0.006
"Anterior area, layer 1",0.02,0.009000000000000001,0.029
"Anterior area, layer 2/3",0.019,0.026000000000000002,0.045
"Anterior area, layer 4",0.009000000000000001,0.008,0.017
"Anterior area, layer 5",0.017,0.018000000000000002,0.035
"Anterior area, layer 6a",0.013000000000000001,0.011,0.024
"Laterointermediate area, layer 1",0.004,0.003,0.007
"Laterointermediate area, layer 2/3",0.005,0.004,0.009000000000000001
"Laterointermediate area, layer 4",0.004,0.004,0.008
"Laterointermediate area, layer 5",0.006,0.008,0.014
"Laterointermediate area, layer 6a",0.003,0.004,0.007
"Laterointermediate area, layer 6b",0.001,0.0,0.001
"Rostrolateral area, layer 1",0.009000000000000001,0.011,0.02
"Rostrolateral area, layer 2/3",0.013000000000000001,0.014,0.027000000000000003
"Rostrolateral area, layer 4",0.011,0.01,0.020999999999999998
"Rostrolateral area, layer 5",0.014,0.01,0.024
"Rostrolateral area, layer 6a",0.006,0.009000000000000001,0.015000000000000001
"Rostrolateral area, layer 6b",0.001,0.0,0.001
"Postrhinal area, layer 1",0.01,0.015,0.025
"Postrhinal area, layer 2/3",0.02,0.016,0.036000000000000004
"Postrhinal area, layer 4",0.003,0.003,0.006
"Postrhinal area, layer 5",0.016,0.02,0.036000000000000004
"Postrhinal area, layer 6a",0.009000000000000001,0.008,0.017
Prosubiculum,0.059000000000000004,0.059000000000000004,0.11800000000000001
Area prostriata,0.018000000000000002,0.014,0.032
supra-callosal cerebral white matter,0.052000000000000005,0.054,0.10600000000000001
"corpus callosum, body",0.149,0.16,0.309
optic radiation,0.099,0.1,0.199
auditory radiation,0.019,0.027,0.046
"Dorsal part of the lateral geniculate complex, shell",0.012,0.009000000000000001,0.021
"Dorsal part of the lateral geniculate complex, core",0.02,0.027,0.047
"Dorsal part of the lateral geniculate complex, ipsilateral zone",0.006,0.005,0.011
"Frontal pole, layer 5",0.017,0.019,0.036000000000000004
"Frontal pole, layer 6a",0.007,0.005,0.012
"Orbital area, medial part, layer 6b",0.001,0.001,0.002
Retroparafascicular nucleus,0.004,0.007,0.011
Medial accesory oculomotor nucleus,0.002,0.002,0.004
Peritrigeminal zone,0.014,0.016,0.03
Accessory trigeminal nucleus,0.001,0.0,0.001
Parvicellular motor 5 nucleus,0.005,0.003,0.008
Intertrigeminal nucleus,0.002,0.001,0.003
Ethmoid nucleus of the thalamus,0.012,0.009000000000000001,0.021
Xiphoid thalamic nucleus,0.002,0.003,0.005
Posterior intralaminar thalamic nucleus,0.007,0.009000000000000001,0.016
Posterior triangular thalamic nucleus,0.017,0.014,0.031
Intermediate geniculate nucleus,0.002,0.0,0.002
Ventromedial preoptic nucleus,0.003,0.004,0.007
Perifornical nucleus,0.009000000000000001,0.011,0.02
Hippocampo-amygdalar transition area,0.022,0.02,0.041999999999999996
Paratrigeminal nucleus,0.003,0.003,0.006
Vestibulocerebellar nucleus,0.006,0.004,0.01
Posterodorsal tegmental nucleus,0.004,0.004,0.008
"Medial mammillary nucleus, lateral part",0.013000000000000001,0.01,0.023
"Medial mammillary nucleus, medial part",0.004,0.005,0.009000000000000001
"Medial mammillary nucleus, posterior part",0.002,0.002,0.004
"Medial mammillary nucleus, dorsal part",0.004,0.005,0.009000000000000001
Paratrochlear nucleus,0.002,0.002,0.004
"Interpeduncular nucleus, rostral",0.004,0.004,0.008
"Interpeduncular nucleus, caudal",0.003,0.003,0.006
"Interpeduncular nucleus, apical",0.001,0.001,0.002
"Interpeduncular nucleus, lateral",0.001,0.003,0.004
"Interpeduncular nucleus, intermediate",0.001,0.001,0.002
"Interpeduncular nucleus, dorsomedial",0.001,0.001,0.002
"Interpeduncular nucleus, dorsolateral",0.002,0.002,0.004
"Interpeduncular nucleus, rostrolateral",0.002,0.002,0.004
Supraoculomotor periaqueductal gray,0.002,0.003,0.005
